lat,lon,tas,pattern,beta,tas_new,damages,Region
-55.0,-77.5,5.7728230010009725,0.4880961739465758,0.4880961739465758,6.529372070618165,0.0372810258394185,SSA
-55.0,-75.0,5.93855423610243,0.4675990045070648,0.4675990045070648,6.66333269308838,0.03469183534370268,SSA
-55.0,-72.5,5.78524207216319,0.4493467147815123,0.4493467147815123,6.481729480074534,0.0343836577572052,SSA
-55.0,-70.0,5.221614882802054,0.4922227785833889,0.4922227785833889,5.984560189606307,0.041447497227254715,SSA
-55.0,-67.5,5.421252864509089,0.49793297052383423,0.49793297052383423,6.193048968821032,0.040488353376247455,SSA
-55.0,-65.0,5.784975664262017,0.47567989526527876,0.47567989526527876,6.522279501923199,0.03629855947465965,SSA
-55.0,-62.5,5.342051451241575,0.48395783026722883,0.48395783026722883,6.0921860881557794,0.03995092357677721,SSA
-55.0,-60.0,5.094584537838401,0.5002104043960571,0.5002104043960571,5.86991066465229,0.0429970812346665,SSA
-55.0,-57.5,4.710180207251354,0.5114077906498227,0.5114077906498227,5.50286228275858,0.046728175022672014,SSA
-52.5,-77.5,7.002493511064465,0.45567702678129335,0.45567702678129335,7.708792902575469,0.026978794186107713,SSA
-52.5,-75.0,6.568585182228008,0.45709019899368286,0.45709019899368286,7.277074990668217,0.029865840419028844,SSA
-52.5,-72.5,5.469925956984108,0.5158956242536856,0.5158956242536856,6.2695641745773205,0.04151786637816479,SSA
-52.5,-70.0,6.271569463612735,0.5769608448955882,0.5769608448955882,7.165858773200897,0.0395274406382895,SSA
-52.5,-67.5,7.251483734254888,0.5633341670036316,0.5633341670036316,8.124651693110517,0.03079337519148706,SSA
-52.5,-65.0,7.203404364929568,0.4963232081421988,0.4963232081421988,7.972705337549977,0.027784696725233538,SSA
-52.5,-62.5,6.862079562461882,0.503804531477636,0.503804531477636,7.642976586252217,0.03060775896821144,SSA
-52.5,-60.0,6.603118132599436,0.5321307182312012,0.5321307182312012,7.427920745857797,0.03415088844114389,SSA
-52.5,-57.5,6.2334031497262625,0.5206775991377985,0.5206775991377985,7.04045342838985,0.036210545673295735,SSA
-50.0,-77.5,8.316176901027076,0.4740855598538961,0.4740855598538961,9.051009518800615,0.01918927591896491,SSA
-50.0,-75.0,5.91116484417852,0.51760333776474,0.51760333776474,6.713450017713868,0.03838820575059243,SSA
-50.0,-72.5,3.8352273425009713,0.7159836620897596,0.7159836620897596,4.945002018740098,0.07351085184088291,SSA
-50.0,-70.0,7.249394974723657,0.6756115430961103,0.6756115430961103,8.296592866522628,0.03622242581161572,SSA
-50.0,-67.5,9.269694320811992,0.5888423323631287,0.5888423323631287,10.182399935974841,0.0152332202155816,SSA
-50.0,-65.0,8.707586714303838,0.5604359832330597,0.5604359832330597,9.57626248831508,0.019098262716242598,SSA
-50.0,-62.5,8.222326693418148,0.5675817940361897,0.5675817940361897,9.102078474174242,0.023188447281671687,SSA
-50.0,-60.0,7.6488026456590195,0.534366250038147,0.534366250038147,8.477070333218148,0.026346314966453788,SSA
-50.0,-57.5,7.12117457793631,0.5106198762995883,0.5106198762995883,7.912635386200672,0.029111721415631342,SSA
-47.5,-77.5,9.478640142504565,0.47497905918264605,0.47497905918264605,10.214857684237666,0.011466778973594494,SSA
-47.5,-75.0,6.780243536523679,0.525489866733551,0.525489866733551,7.594752829960683,0.032431900574495964,SSA
-47.5,-72.5,4.748054963153163,0.6833134018455974,0.6833134018455974,5.807190736013839,0.06122205336984132,SSA
-47.5,-70.0,8.097145405085055,0.6615569235547837,0.6615569235547837,9.122558636594968,0.02757082003592326,SSA
-47.5,-67.5,10.886055680564246,0.6610146760940552,0.6610146760940552,11.91062842851003,0.0018204276775148909,SSA
-47.5,-65.0,10.446186299753002,0.6051867312207142,0.6051867312207142,11.384225733145108,0.005588735865602379,SSA
-47.5,-62.5,9.710529589577312,0.6198526706252316,0.6198526706252316,10.67130122904642,0.01199709109373237,SSA
-47.5,-60.0,8.773514225199513,0.5285678505897522,0.5285678505897522,9.592794393613628,0.01769581507933804,SSA
-47.5,-57.5,8.349432527452715,0.5290116093083275,0.5290116093083275,9.169400521880622,0.020869972321716945,SSA
-45.0,-77.5,10.865800561145472,0.47819697802659694,0.47819697802659694,11.607005877086698,0.002279768107112723,SWS
-45.0,-75.0,10.030432770796345,0.47460246086120605,0.47460246086120605,10.766066585131215,0.007798937958997998,SWS
-45.0,-72.5,7.500279683995451,0.5952789589093208,0.5952789589093208,8.422962070304898,0.030250417112720474,SWS
-45.0,-70.0,8.976630842791822,0.6966245732564387,0.6966245732564387,10.056398931339302,0.020104817177759138,SSA
-45.0,-67.5,12.453854617093139,0.7102510333061218,0.7102510333061218,13.554743718717628,-0.009510963184309662,SSA
-45.0,-65.0,12.724181455944438,0.6025058879813189,0.6025058879813189,13.658065582315482,-0.009127928741960334,SSA
-45.0,-62.5,11.456424614967142,0.6341645369880924,0.6341645369880924,12.439379647298685,-0.0021802276937009646,SSA
-45.0,-60.0,9.97005961781759,0.5407787561416626,0.5407787561416626,10.808266689837167,0.008959824364730196,SSA
-45.0,-57.5,9.655265936107135,0.5630862100023188,0.5630862100023188,10.528049561610729,0.011675014301198994,SSA
-42.5,-77.5,11.715096596437164,0.47320022775851367,0.47320022775851367,12.44855694946286,-0.0022410389100258055,SWS
-42.5,-75.0,11.579567187421032,0.45310643315315247,0.45310643315315247,12.281882158808418,-0.0015003133684613479,SWS
-42.5,-72.5,8.713188905137315,0.5897424282706138,0.5897424282706138,9.627289668956767,0.019871330881344518,SWS
-42.5,-70.0,8.40368025204842,0.6510849917118608,0.6510849917118608,9.412861989201804,0.024373870876858605,SSA
-42.5,-67.5,11.925113165634468,0.7003101110458374,0.7003101110458374,13.010593837755515,-0.005857005176530428,SSA
-42.5,-65.0,14.06876613577059,0.5863858851192454,0.5863858851192454,14.97766425770542,-0.016165035779162618,SSA
-42.5,-62.5,13.418212917307923,0.6133294088181012,0.6133294088181012,14.36887350097598,-0.013312529252999306,SSA
-42.5,-60.0,12.020657981252825,0.556877851486206,0.556877851486206,12.883818651056444,-0.004578482199972922,SSA
-42.5,-57.5,11.020850247398862,0.7806397243007661,0.7806397243007661,12.230841820065049,0.00010613302451023543,SSA
-40.0,-77.5,12.927593521874986,0.45525950385016917,0.45525950385016917,13.633245752842749,-0.00728608860696911,SWS
-40.0,-75.0,12.7350587344173,0.4212315082550049,0.4212315082550049,13.387967572212558,-0.0058780405957740145,SWS
-40.0,-72.5,9.409235490908669,0.599281290981958,0.599281290981958,10.338121491930703,0.014262584253263322,SWS
-40.0,-70.0,8.370480566037433,0.7301170568579747,0.7301170568579747,9.502162004167293,0.027081619627727482,SES
-40.0,-67.5,14.124895316952383,0.641478955745697,0.641478955745697,15.119187698358214,-0.018257450191658475,SES
-40.0,-65.0,15.146207280058501,0.60647498590701,0.60647498590701,16.086243508214366,-0.022838711214629215,SES
-40.0,-62.5,14.696239451822837,0.6160815540755833,0.6160815540755833,15.651165860639992,-0.020684043015883447,SES
-40.0,-60.0,13.718396490456563,0.6034500598907471,0.6034500598907471,14.65374408328722,-0.014742225680995924,SES
-40.0,-57.5,12.43456513829966,0.7436127472867088,0.7436127472867088,13.587164896594059,-0.010001111844299526,SES
-37.5,-75.0,13.787270660306152,0.3946989178657532,0.3946989178657532,14.399053982998069,-0.009324532141432806,SWS
-37.5,-72.5,10.343328001308969,0.6915830179739084,0.6915830179739084,11.415281679168526,0.006735248260460791,SWS
-37.5,-70.0,10.809742850275828,0.8263224446115509,0.8263224446115509,12.090542639423733,0.0018585605329006771,SWS
-37.5,-67.5,15.963835686967052,0.7043441534042358,0.7043441534042358,17.055569124743617,-0.03222332067969991,SES
-37.5,-65.0,16.355902284556585,0.7337599246308697,0.7337599246308697,17.49323016773443,-0.036307172033931634,SES
-37.5,-62.5,15.092044482705553,0.6290919630069635,0.6290919630069635,16.067137025366346,-0.02346829010010265,SES
-37.5,-60.0,14.819822788661044,0.6307372450828552,0.6307372450828552,15.79746551853947,-0.02195559596197416,SES
-37.5,-57.5,14.358946847926529,0.7078679203441192,0.7078679203441192,15.456142124459912,-0.021993346128013846,SES
-37.5,-55.0,14.560922997956943,0.6111971934126897,0.6111971934126897,15.508278647746613,-0.019736549393500225,SES
-35.0,-75.0,14.764962887398879,0.5460221767425537,0.5460221767425537,15.611297261349836,-0.018426564763351028,SWS
-35.0,-72.5,12.320069785733347,0.7004822791932241,0.7004822791932241,13.405817318482844,-0.00845391760962344,SWS
-35.0,-70.0,9.143648438532272,0.9171859779764002,0.9171859779764002,10.565286704395692,0.02215960403637829,SWS
-35.0,-67.5,14.4357386013812,0.8064841628074646,0.8064841628074646,15.685789053732769,-0.0261536239497151,SES
-35.0,-65.0,17.017154812309265,0.5827940601457668,0.5827940601457668,17.9204856055352,-0.03183397415661493,SES
-35.0,-62.5,16.156277365077813,0.5881462146969322,0.5881462146969322,17.067903997858057,-0.027530653507997105,SES
-35.0,-60.0,16.391470849911958,0.6388808488845825,0.6388808488845825,17.381736165683062,-0.031467224518262005,SES
-35.0,-57.5,16.612312312946298,0.7109360048556238,0.7109360048556238,17.714263120472513,-0.03673449663816386,SES
-35.0,-55.0,16.307887796818108,0.5751645322710205,0.5751645322710205,17.199392821838188,-0.02767558819909277,SES
-35.0,-52.5,17.219211698709003,0.5461164712905884,0.5461164712905884,18.065692229209414,-0.03072323495850693,SES
-32.5,-75.0,15.47935854140072,0.47353261709213257,0.47353261709213257,16.213334097893526,-0.01888474808414975,SWS
-32.5,-72.5,12.856744744460524,0.6384880069641746,0.6384880069641746,13.846401155254995,-0.010627960134223402,SWS
-32.5,-70.0,9.738375102573286,0.932648687337953,0.932648687337953,11.183980567947113,0.014558055175888596,SWS
-32.5,-67.5,15.263097028514768,0.7711300849914551,0.7711300849914551,16.458348660251524,-0.03067089440751658,SES
-32.5,-65.0,17.741213738891155,0.5552437322575706,0.5552437322575706,18.60184152389039,-0.033891540076372406,SES
-32.5,-62.5,17.10120261406675,0.5923324036645323,0.5923324036645323,18.019317839746776,-0.032837952575373475,SES
-32.5,-60.0,18.264516473248726,0.7608678340911865,0.7608678340911865,19.443861616090064,-0.05077074390165193,SES
-32.5,-57.5,17.972913066451035,0.7153157779340078,0.7153157779340078,19.081652522248746,-0.045721776692212,SES
-32.5,-55.0,17.53584327832879,0.7048310744647039,0.7048310744647039,18.628331443749083,-0.042258601678957786,SES
-32.5,-52.5,18.148796746957274,0.6106139421463013,0.6106139421463013,19.095248357284042,-0.03968219835983233,SES
-32.5,-50.0,19.46823287591418,0.5486887760768236,0.5486887760768236,20.318700478833257,-0.04198471646026447,SES
-30.0,-75.0,15.824815771895523,0.42201974987983704,0.42201974987983704,16.47894638420927,-0.018040247733299153,SWS
-30.0,-72.5,13.519234499340754,0.6822636250846019,0.6822636250846019,14.576743118221888,-0.015776877636108355,SWS
-30.0,-70.0,7.84559816233671,0.9831138163829932,0.9831138163829932,9.36942457773035,0.04127697132100061,SWS
-30.0,-67.5,14.663812829036381,0.8758364915847778,0.8758364915847778,16.021359390992785,-0.030627832389204412,SES
-30.0,-65.0,20.50988235368585,0.6263388499526183,0.6263388499526183,21.480707571112408,-0.053859986751154,SES
-30.0,-62.5,19.136395322794804,0.7756437018092986,0.7756437018092986,20.338643060599217,-0.057770339317270714,SES
-30.0,-60.0,19.778140321816384,0.7712359428405762,0.7712359428405762,20.97355603321928,-0.06175530424061437,SES
-30.0,-57.5,19.60650451429428,0.7668461400734959,0.7668461400734959,20.7951160314082,-0.06024422819463415,SES
-30.0,-55.0,19.25002473923915,0.8264607262197988,0.8264607262197988,20.53103886487984,-0.06254019702826252,SES
-30.0,-52.5,18.061775727667925,0.7723106741905212,0.7723106741905212,19.25885727266323,-0.05018624206862854,SES
-30.0,-50.0,18.913955550702923,0.5953725300606412,0.5953725300606412,19.836782972296916,-0.042728227778759176,SES
-30.0,-47.5,20.947191538378984,0.5708659354306251,0.5708659354306251,21.832033738296452,-0.051185456404321816,SES
-30.0,-45.0,21.034545908320897,0.5562527775764465,0.5562527775764465,21.896737713564388,-0.05027929816194898,SES
-27.5,-75.0,16.34740622731116,0.5468586087226868,0.5468586087226868,17.195037070831326,-0.026419671772552222,SWS
-27.5,-72.5,16.198128502571592,0.7903898053366388,0.7903898053366388,17.423232700843382,-0.0382407166699863,SWS
-27.5,-70.0,9.270949051795842,1.0310832464261488,1.0310832464261488,10.869128083756372,0.02179647617459879,SWS
-27.5,-67.5,6.689409682325975,1.0364397764205933,1.0364397764205933,8.295891335777894,0.06034027310121037,SES
-27.5,-65.0,18.31275235617092,0.8461477903064293,0.8461477903064293,19.624281431145885,-0.05714999009525412,SES
-27.5,-62.5,21.756081793034525,0.907529425662286,0.907529425662286,23.16275240281107,-0.08831217899043886,SES
-27.5,-60.0,21.198674210498304,0.878127932548523,0.878127932548523,22.559772505948516,-0.08128826850896498,SES
-27.5,-57.5,21.385128241647383,0.9392292695891159,0.9392292695891159,22.84093360951051,-0.08853401135738781,SES
-27.5,-55.0,20.817542767562415,1.045975426161805,1.045975426161805,22.43880467811321,-0.09386582057908077,SES
-27.5,-52.5,18.230687008336325,0.9974321126937866,0.9974321126937866,19.776706783011694,-0.06732295927685561,SES
-27.5,-50.0,18.191840566270397,0.8504119030024063,0.8504119030024063,19.509979015924127,-0.056548703712595016,SES
-27.5,-47.5,21.267835477154833,0.6153269232603463,0.6153269232603463,22.22159220820837,-0.05696219537830749,SES
-27.5,-45.0,22.443711955871716,0.6278684139251709,0.6278684139251709,23.41690799745573,-0.06449939253430503,SES
-27.5,-42.5,22.25282964183061,0.6356530827081655,0.6356530827081655,23.238091920028264,-0.06426792662872893,SES
-25.0,-75.0,16.545508682381776,0.6613017916679382,0.6613017916679382,17.57052645946708,-0.03358285677300099,SWS
-25.0,-72.5,17.86464444934203,0.8963266332262929,0.8963266332262929,19.253950730842785,-0.0572086601682954,SWS
-25.0,-70.0,11.664678650068003,1.0791171885658917,1.0791171885658917,13.337310292345135,-0.009345328998636049,SWS
-25.0,-67.5,5.097763688113063,1.3080800771713257,1.3080800771713257,7.1252878077286175,0.10384007238865722,SWS
-25.0,-65.0,15.830452209363912,0.8816060928900358,0.8816060928900358,17.19694165334347,-0.04019938498717901,SES
-25.0,-62.5,23.793926494219008,0.9023429901665568,0.9023429901665568,25.192558128977172,-0.10291811197920098,SES
-25.0,-60.0,22.912115509917186,0.9984241127967834,0.9984241127967834,24.4596728847522,-0.1067477607582531,SES
-25.0,-57.5,22.833503516881656,1.0646643153468567,1.0646643153468567,24.483733205669285,-0.11317795656939145,SES
-25.0,-55.0,22.120810798292503,1.1796135096662774,1.1796135096662774,23.94921173827523,-0.11872204301031619,SES
-25.0,-52.5,20.003417949339585,1.1558014154434204,1.1558014154434204,21.794910143276887,-0.09618661384701432,SES
-25.0,-50.0,19.53833565316974,0.9776875056341455,0.9776875056341455,21.053751286902664,-0.07695959991752777,SES
-25.0,-47.5,21.079739937381802,0.7179701289958474,0.7179701289958474,22.192593637325366,-0.06547179200103326,SES
-25.0,-45.0,22.43445336121543,0.6495866179466248,0.6495866179466248,23.441312619032697,-0.06669622611131065,SES
-25.0,-42.5,23.388490267553962,0.6641157963244773,0.6641157963244773,24.4178697518569,-0.0735535998232213,SES
-25.0,-40.0,23.445090707319267,0.6795065457469297,0.6795065457469297,24.49832585322701,-0.07558208112769871,SES
-22.5,-75.0,17.232762666092384,0.7372311949729919,0.7372311949729919,18.375471018300523,-0.04232062828303873,SWS
-22.5,-72.5,17.80013940438402,0.8878011292635807,0.8878011292635807,19.17623115474257,-0.05612316521992655,SWS
-22.5,-70.0,15.4055461059606,1.014609872883975,1.014609872883975,16.978191408930762,-0.0431877569586091,SWS
-22.5,-67.5,8.586556273916042,1.3056533336639404,1.3056533336639404,10.61031894109515,0.03647473055973216,SWS
-22.5,-65.0,14.753420273676571,1.0374069975397444,1.0374069975397444,16.361401119863174,-0.03819547321003536,SES
-22.5,-62.5,23.33344293809121,0.841339825780032,0.841339825780032,24.63751966805026,-0.09281735830810256,SES
-22.5,-60.0,24.672143122650603,1.0318045616149902,1.0318045616149902,26.271440193153836,-0.12472921893519362,SES
-22.5,-57.5,24.295537882644567,1.1915575121439879,1.1915575121439879,26.142452026467748,-0.1402903832035839,SES
-22.5,-55.0,23.46682736110583,1.2654112237833182,1.2654112237833182,25.42821475796997,-0.14082041167121595,SES
-22.5,-52.5,23.352899417080874,1.279349684715271,1.279349684715271,25.335891428389544,-0.1412352783389489,SES
-22.5,-50.0,22.50726071951432,1.2389679361350339,1.2389679361350339,24.427661020523622,-0.12857008322286023,SES
-22.5,-47.5,21.611022779685477,1.1787017250213045,1.1787017250213045,23.4380104534685,-0.11377365757277957,SES
-22.5,-45.0,20.76244313844245,1.0327644348144531,1.0327644348144531,22.363228012404853,-0.09217257058400374,SES
-22.5,-42.5,22.151087062727488,0.8276387451583802,0.8276387451583802,23.433927117722977,-0.08317909318593897,SES
-22.5,-40.0,23.652325572577702,0.7172864032077318,0.7172864032077318,24.764119497549686,-0.08102246171090699,SES
-22.5,-37.5,24.1523728121259,0.7096251249313354,0.7096251249313354,25.25229175576947,-0.08309203137498722,SES
-20.0,-72.5,19.069020505388533,0.8655275493504013,0.8655275493504013,20.410588206881656,-0.06426212775427331,SWS
-20.0,-70.0,15.284981174475899,0.9938282786325401,0.9938282786325401,16.825415006356337,-0.041097489587305525,SWS
-20.0,-67.5,7.823595947558082,1.2704217433929443,1.2704217433929443,9.792749649817145,0.049950964554159816,SWS
-20.0,-65.0,13.803366776769256,1.110691325036257,1.110691325036257,15.524938330575454,-0.031826666434982,SAM
-20.0,-62.5,23.01923802927895,0.8884807263979122,0.8884807263979122,24.396383155195714,-0.09573589848930697,SAM
-20.0,-60.0,25.78946774628269,1.0566205978393555,1.0566205978393555,27.42722967293369,-0.13672103977501693,SAM
-20.0,-57.5,25.88955549155044,1.2696881257001364,1.2696881257001364,27.85757208638565,-0.16438782052840484,SAM
-20.0,-55.0,25.065119465465383,1.4073421129814176,1.4073421129814176,27.24649974058658,-0.17321611157693229,SAM
-20.0,-52.5,24.37030201573361,1.3673455715179443,1.3673455715179443,26.489687651586422,-0.16140227733522394,SAM
-20.0,-50.0,24.33897912538704,1.3516551435608752,1.3516551435608752,26.434044597906396,-0.15926766525483405,NES
-20.0,-47.5,22.586683924742402,1.2672418949312259,1.2672418949312259,24.5509088618858,-0.13231496257925546,NES
-20.0,-45.0,20.81237195601958,1.173125147819519,1.173125147819519,22.630715935139833,-0.10555987374764075,NES
-20.0,-42.5,21.882329952284756,1.0832404974418057,1.0832404974418057,23.561352723319555,-0.10681296324693501,NES
-20.0,-40.0,23.994810411913193,0.7953846584003441,0.7953846584003441,25.227656632433725,-0.09206262298681911,NES
-20.0,-37.5,24.822255704587583,0.7225539684295654,0.7225539684295654,25.94221435565341,-0.08855289387834342,NES
-20.0,-35.0,24.60624809759871,0.7222295792501201,0.7222295792501201,25.725703945436393,-0.0872446137996723,NES
-17.5,-75.0,18.80963022594968,0.8453426361083984,0.8453426361083984,20.119911311917697,-0.06077994430997591,SWS
-17.5,-72.5,15.36169328873984,0.7570974859211627,0.7570974859211627,16.535194391917642,-0.030727433715584396,SWS
-17.5,-70.0,10.254383047222543,1.1515160110245377,1.1515160110245377,12.039232864310577,0.00723550362492742,SWS
-17.5,-67.5,11.5831758295313,1.1508710384368896,1.1508710384368896,13.367025939108478,-0.009684829145968465,SAM
-17.5,-65.0,19.061593611364117,1.0461889693736215,1.0461889693736215,20.68318651389323,-0.07833466609693507,SAM
-17.5,-62.5,23.702032147867456,1.0986240670820693,1.0986240670820693,25.404899451844663,-0.12438073305320918,SAM
-17.5,-60.0,25.213684235758272,1.1759743690490723,1.1759743690490723,27.036444507784335,-0.1466897662170824,SAM
-17.5,-57.5,26.48455913349638,1.3209255313638641,1.3209255313638641,28.531993707110367,-0.1764129163459609,SAM
-17.5,-55.0,25.4411489123169,1.406204709461308,1.406204709461308,27.620766211981927,-0.1769091378027179,SAM
-17.5,-52.5,24.430984297749937,1.3682887554168701,1.3682887554168701,26.551831868646087,-0.16213037270942965,SAM
-17.5,-50.0,24.323057169544445,1.309176702018382,1.309176702018382,26.352281057672936,-0.15419148546055028,NES
-17.5,-47.5,23.451164343916105,1.2589049706732445,1.2589049706732445,25.402467048459634,-0.13994801694827752,NES
-17.5,-45.0,23.23586507736247,1.179602861404419,1.179602861404419,25.06424951253932,-0.1291831132089648,NES
-17.5,-42.5,23.395125488214703,1.0992393659766244,1.0992393659766244,25.09894650547847,-0.12178521875932646,NES
-17.5,-40.0,24.333319687606853,0.8883539735266712,0.8883539735266712,25.710268346573194,-0.1051843786543647,NES
-17.5,-37.5,25.187451127143177,0.7317141890525818,0.7317141890525818,26.32160812017468,-0.09182368258745688,NES
